MOD_MAKER,MOD_MODEL,MOD_POWER,MOD_QNT,INV_MAKER,INV_POWER,INV_QNT,TOTAL_kWh,inv_total_power,kWp,ISF,CITY_IBGE,monocristalline,p_type,monofacial,TC_Isc,TC_Voc,TC_Pmax,module_efficiency,INV_MODEL,inv_max_efficiency,inv_Euro_efficiency,number_of_MPPTs,number_of_DC_inputs,DC_inputs_over_MPPTs,geocodigo,latitude,longitude,diffuse,direct_normal,global_horizontal,tilted_latitude,final_yield,hours_peak_sun,PR_GHI,CUF,total_number_of_MPPTs,total_number_of_DC_inputs,outliers,final_yield_estimated,Tmax_mean,Tmax_median,Tmax_min,Tmax_max,Tmax_sd,Tmax_var,Tmax_sum,Tmax_skew,Tmax_kurt,Tmin_mean,Tmin_median,Tmin_min,Tmin_max,Tmin_sd,Tmin_var,Tmin_sum,Tmin_skew,Tmin_kurt,prec_mean,prec_median,prec_min,prec_max,prec_sd,prec_var,prec_sum,prec_skew,prec_kurt,RH_mean,RH_median,RH_min,RH_max,RH_sd,RH_var,RH_sum,RH_skew,RH_kurt,WS_mean,WS_median,WS_min,WS_max,WS_sd,WS_var,WS_sum,WS_skew,WS_kurt
TSUN,TS550S8A,560,12,SOLIS,6,1,9578,6,6.72,1.12,Cacoal,TRUE,TRUE,TRUE,0.043,-0.26,-0.36,21.7,1P-4G,98.1,97.3,2,2,1,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1425.297619047619,1687.03,84.48561193622041,18.22298325722983,2,2,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
TSUN,TS550S8A,560,10,SAJ,6,1,7413.61,6,5.6,0.933333333333333,Chupinguaia,TRUE,TRUE,TRUE,0.043,-0.26,-0.36,21.7,R5-3-6K-S2,98.2,97.6,2,2,1,1100924,-12.553256666666599,-60.9026416666666,2105,3605,4726,4814,1323.8589285714286,1724.99,76.74589003828594,14.105041856925418,2,2,FALSE,1337.2954568554137,32.848567962646484,32.77397918701172,17.87972640991211,38.892330169677734,2.6934938430786133,7.254908561706543,11989.7275390625,-0.6998723149299622,5.124523639678955,21.74079132080078,21.89596176147461,10.163426399230957,25.382396697998047,2.0018703937530518,4.007485389709473,7935.388671875,-1.6452370882034302,8.51667594909668,4.580930709838867,1.6823328733444214,0,52.48878479003906,6.997643947601318,48.96702194213867,1672.0396728515625,2.6284801959991455,12.939122200012207,73.974761962890625,75.5905532836914,49.606300354003906,91.33858489990234,10.248818397521973,105.03827667236328,27000.787109375,-0.4778600335121155,2.1859638690948486,1.0016719102859497,1.003937005996704,0.29527559876441956,2.4803149700164795,0.33091750741004944,0.10950639843940735,365.6102294921875,0.6514187455177307,4.7844672203063965
TSUN,TS550S8A,560,23,SAJ,10,1,13783.33,10,12.88,1.288,Cacoal,TRUE,TRUE,TRUE,0.043,-0.26,-0.36,21.7,R6-S3,98.2,98.7,3,3,1,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1070.1343167701862,1687.03,63.4330341944237,15.73439497716895,3,3,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
SUNOVA,SS-565-585-72MDH,580,15,SOLIS,10,1,11518,10,8.7,0.87,Cacoal,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,GR1P,98,97.1,3,3,1,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1323.9080459770116,1687.03,78.47566705849994,13.148401826484019,3,3,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
SUNOVA,SS-565-585-72MDH,580,15,SAJ,6,1,11860.67,6,8.7,1.45,Cerejeiras,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R5-3-6K-S2,98.2,97.6,2,2,1,1100056,-13.1944161111111,-60.818653333333295,2081,3744,4767,4861,1363.2954022988506,1739.955,78.35233683048416,22.565962709284626,2,2,FALSE,1348.8970467265674,33.0052375793457,32.910701751708984,17.65755271911621,39.029052734375,2.725074291229248,7.42603063583374,12046.912109375,-0.7978705763816833,5.6283040046691895,21.78091812133789,22.083955764770508,9.88143539428711,26.168554306030273,2.107283115386963,4.4406418800354,7950.03515625,-1.6912381649017334,8.405006408691406,4.650650978088379,1.6342661380767822,0,83.38877868652344,8.180216789245605,66.91594696044922,1697.487548828125,4.23270845413208,31.323326110839844,73.47534942626953,74.80314636230469,50.393699645996094,91.33858489990234,10.290268898010254,105.8896255493164,26818.50390625,-0.31982073187828064,1.9031062126159668,1.0686548948287964,1.0629920959472656,0.29527559876441956,2.657480239868164,0.38369154930114746,0.1472191959619522,390.0590515136719,0.5941879749298096,3.8087639808654785
SUNOVA,SS-565-585-72MDH,580,13,SAJ,6,1,11611.96,6,7.54,1.25666666666667,Colorado do Oeste,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R5-3-6K-S2,98.2,97.6,2,2,1,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1540.04774535809,1709.66,90.07918213902705,22.0927701674277,2,2,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
TSUN,TS550S8A,560,8,SAJ,5,1,5631,5,4.48,0.896,Cacoal,TRUE,TRUE,TRUE,0.043,-0.26,-0.36,21.7,R5-S2,98.1,97.6,2,2,1,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1256.9196428571427,1687.03,74.50487797236224,12.856164383561644,2,2,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
SUNOVA,SS-565-585-72MDH,580,16,SAJ,10,1,12285.87,10,9.28,0.928,Buritis,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R6-S3,98.2,98.7,3,3,1,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1323.908405172414,1642.865,80.5853436023297,14.02496575342466,3,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-565-585-72MDH,580,16,SAJ,8,1,11270.05,8,9.28,1.16,Buritis,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R5-S2-3,98.3,97.8,2,3,1.5,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1214.4450431034484,1642.865,73.92238821226627,16.08169235159817,2,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-565-585-72MDH,580,23,SAJ,10,1,18343.55,10,13.34,1.334,Buritis,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R6-S3,98.2,98.7,3,3,1,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1375.0787106446776,1642.865,83.7000429520793,20.940125570776257,3,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-565-585-72MDH,580,18,SAJ,10,1,13875.02,10,10.44,1.044,Buritis,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R6-S3,98.2,98.7,3,3,1,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1329.0249042145595,1642.865,80.8967811849762,15.83906392694064,3,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-565-585-72MDH,580,12,SAJ,6,1,9196.58,6,6.96,1.16,Rolim de Moura,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R5-3-6K-S2,98.2,97.6,2,2,1,1100288,-11.722258913380701,-61.78578093518539,2140,3392,4634,4710,1321.3477011494253,1691.41,78.12107656626279,17.497298325722983,2,2,FALSE,1311.2626210469718,33.386375427246094,33.25251007080078,19.26404571533203,39.61012649536133,2.84541654586792,8.096395492553711,12186.02734375,-0.5260751843452454,4.258552074432373,22.096317291259766,22.32322120666504,11.44520378112793,25.792566299438477,1.9760069847106934,3.9046034812927246,8065.15576171875,-1.3589996099472046,6.663136005401611,4.3303632736206055,1.4007996320724487,0,40.89785385131836,6.684950828552246,44.688568115234375,1580.5826416015625,2.526022434234619,10.957775115966797,75.705963134765625,76.3779525756836,52.362205505371094,91.73228454589844,9.657903671264648,93.27510833740234,27632.677734375,-0.3703235685825348,2.0272791385650635,0.949250340461731,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3193894326686859,0.1020096018910408,346.47637939453125,1.2862876653671265,8.110570907592773
SUNOVA,SS-565-585-72MDH,580,50,SAJ,20,1,37029.3,20,29,1.45,Colorado do Oeste,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R6-T3-32-LV,98.8,98.5,3,6,2,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1276.8724137931035,1709.66,74.68575118989176,21.135445205479453,3,6,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
TSUN,TS550S8A,560,15,SOLIS,6,1,11022,6,8.4,1.4,Ministro Andreazza,TRUE,TRUE,TRUE,0.043,-0.26,-0.36,21.7,1P-4G,98.1,97.3,2,2,1,1101203,-11.1974583333333,-61.51672,2159,3288,4592,4662,1312.142857142857,1676.08,78.28640978609954,20.9703196347032,2,2,FALSE,1299.3780655692044,32.620750427246094,32.53471374511719,18.665884017944336,39.063236236572266,2.9384067058563232,8.634233474731445,11906.57421875,-0.43457549810409546,3.8284220695495605,21.414575576782227,21.588335037231445,10.838496208190918,25.19440269470215,1.9711487293243408,3.885427236557007,7816.3203125,-1.3162140846252441,6.6068315505981445,4.307994842529297,1.6342661380767822,0,34.19599151611328,6.023613929748535,36.28392791748047,1572.4180908203125,2.0045738220214844,7.614063262939453,76.12986755371094,76.77165222167969,52.362205505371094,91.73228454589844,9.75894832611084,95.23707580566406,27787.40234375,-0.36269742250442505,2.032449245452881,0.8322727084159851,0.8267716765403748,0.35433071851730347,2.539370059967041,0.25679731369018555,0.0659448504447937,303.779541015625,1.5280879735946655,10.541836738586426
TSUN,TS550S8A,560,23,SOLIS,10,1,17933,10,12.88,1.288,Ministro Andreazza,TRUE,TRUE,TRUE,0.043,-0.26,-0.36,21.7,GR1P,98,97.1,3,3,1,1101203,-11.1974583333333,-61.51672,2159,3288,4592,4662,1392.3136645962732,1676.08,83.06964253474018,20.47146118721461,3,3,FALSE,1299.3780655692044,32.620750427246094,32.53471374511719,18.665884017944336,39.063236236572266,2.9384067058563232,8.634233474731445,11906.57421875,-0.43457549810409546,3.8284220695495605,21.414575576782227,21.588335037231445,10.838496208190918,25.19440269470215,1.9711487293243408,3.885427236557007,7816.3203125,-1.3162140846252441,6.6068315505981445,4.307994842529297,1.6342661380767822,0,34.19599151611328,6.023613929748535,36.28392791748047,1572.4180908203125,2.0045738220214844,7.614063262939453,76.12986755371094,76.77165222167969,52.362205505371094,91.73228454589844,9.75894832611084,95.23707580566406,27787.40234375,-0.36269742250442505,2.032449245452881,0.8322727084159851,0.8267716765403748,0.35433071851730347,2.539370059967041,0.25679731369018555,0.0659448504447937,303.779541015625,1.5280879735946655,10.541836738586426
SUNOVA,SS-565-585-72MDH,580,27,SAJ,10,1,21235.41,10,15.66,1.566,Cabixi,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R6-S3,98.2,98.7,3,3,1,1100031,-13.4950983333333,-60.5446655555555,2061,3831,4795,4893,1356.028735632184,1750.175,77.47960836100299,24.241335616438356,3,3,FALSE,1356.8200837117456,32.986297607421875,32.97906494140625,17.555009841918945,38.75560760498047,2.7259469032287598,7.430787086486816,12039.9990234375,-0.8408856391906738,5.831017971038818,21.441570281982422,21.930143356323242,9.830164909362793,26.407819747924805,2.2453744411468506,5.041706562042236,7826.1728515625,-1.6212832927703857,7.013062000274658,4.7850494384765625,1.3527328968048096,0,88.937042236328125,8.382806777954102,70.271453857421875,1746.54296875,4.3322882652282715,34.19314956665039,73.46025085449219,74.4094467163086,49.21259689331055,90.94488525390625,10.284122467041016,105.76316833496094,26812.9921875,-0.2920534610748291,1.943343997001648,1.0947039127349854,1.0629920959472656,0.29527559876441956,2.657480239868164,0.3842044472694397,0.1476130485534668,399.5669250488281,0.6658739447593689,3.82344913482666
SUNOVA,SS-565-585-72MDH,570,15,SAJ,6,1,11570.36,6,8.55,1.425,Colorado do Oeste,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.07,R5-3-6K-S2,98.2,97.6,2,2,1,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1353.2584795321636,1709.66,79.15366093446437,22.013622526636226,2,2,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
SUNOVA,SS-565-585-72MDH,570,25,SAJ,10,1,20590.81,10,14.25,1.425,Cerejeiras,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.07,R6-S3,98.2,98.7,3,3,1,1100056,-13.1944161111111,-60.818653333333295,2081,3744,4767,4861,1444.9691228070176,1739.955,83.04635021060992,23.50549086757991,3,3,FALSE,1348.8970467265674,33.0052375793457,32.910701751708984,17.65755271911621,39.029052734375,2.725074291229248,7.42603063583374,12046.912109375,-0.7978705763816833,5.6283040046691895,21.78091812133789,22.083955764770508,9.88143539428711,26.168554306030273,2.107283115386963,4.4406418800354,7950.03515625,-1.6912381649017334,8.405006408691406,4.650650978088379,1.6342661380767822,0,83.38877868652344,8.180216789245605,66.91594696044922,1697.487548828125,4.23270845413208,31.323326110839844,73.47534942626953,74.80314636230469,50.393699645996094,91.33858489990234,10.290268898010254,105.8896255493164,26818.50390625,-0.31982073187828064,1.9031062126159668,1.0686548948287964,1.0629920959472656,0.29527559876441956,2.657480239868164,0.38369154930114746,0.1472191959619522,390.0590515136719,0.5941879749298096,3.8087639808654785
SUNOVA,SS-565-585-72MDH,580,13,SAJ,6,1,9694.85,6,7.54,1.25666666666667,Colorado do Oeste,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R5-3-6K-S2,98.2,97.6,2,2,1,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1285.789124668435,1709.66,75.20729997007797,18.445300608828006,2,2,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
SUNOVA,SS-565-585-72MDH,570,20,SAJ,8,1,13520.82,8,11.4,1.425,Colorado do Oeste,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.07,R5-S2-3,98.3,97.8,2,3,1.5,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1186.036842105263,1709.66,69.3726730522597,19.293407534246576,2,3,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
ERA SOLAR,ERAPro-72HC,580,22,RENAC,10.5,1,15681.4,10.5,12.76,1.2152380952381,Cacoal,TRUE,FALSE,TRUE,0.043,-0.24,-0.3,22.45,R1-DS,98.1,97.5,2,4,2,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1228.9498432601881,1687.03,72.84694660202771,17.048706240487064,2,4,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
TSUN,TS550S8A,560,16,SAJ,8,1,11243.21,8,8.96,1.12,Cacoal,TRUE,TRUE,TRUE,0.043,-0.26,-0.36,21.7,R5-S2-3,98.3,97.8,2,3,1.5,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1254.8225446428569,1687.03,74.38057086375802,16.04339326484018,2,3,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
TSUN,TS550S8A,560,30,SOLIS,6,2,17123.7,12,16.8,1.4,Cacoal,TRUE,TRUE,TRUE,0.043,-0.26,-0.36,21.7,1P-4G,98.1,97.3,2,2,1,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1019.2678571428571,1687.03,60.41788570107568,16.28966894977169,4,4,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
OSDA,ODA-525-550-36V-MH,550,8,SAJ,4,1,4058.47,4,4.4,1.1,Rolim de Moura,TRUE,TRUE,TRUE,0.045,-0.285,-0.35,21.28,R5-S2,98.9,97.5,2,2,1,1100288,-11.722258913380701,-61.78578093518539,2140,3392,4634,4710,922.3795454545453,1691.41,54.53317323739042,11.582391552511414,2,2,FALSE,1311.2626210469718,33.386375427246094,33.25251007080078,19.26404571533203,39.61012649536133,2.84541654586792,8.096395492553711,12186.02734375,-0.5260751843452454,4.258552074432373,22.096317291259766,22.32322120666504,11.44520378112793,25.792566299438477,1.9760069847106934,3.9046034812927246,8065.15576171875,-1.3589996099472046,6.663136005401611,4.3303632736206055,1.4007996320724487,0,40.89785385131836,6.684950828552246,44.688568115234375,1580.5826416015625,2.526022434234619,10.957775115966797,75.705963134765625,76.3779525756836,52.362205505371094,91.73228454589844,9.657903671264648,93.27510833740234,27632.677734375,-0.3703235685825348,2.0272791385650635,0.949250340461731,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3193894326686859,0.1020096018910408,346.47637939453125,1.2862876653671265,8.110570907592773
